# # Transit Data: size=0.0185, period=290, distance=40
# time_days,flux
1.740870435217609042e+02,9.999241371576640391e-01
1.743871935967984257e+02,9.998799956722015381e-01
1.746873436718359187e+02,1.000097413243525857e+00
1.749874937468734402e+02,1.000016029372109649e+00
1.752876438219109616e+02,9.999207908049471127e-01
1.755877938969484831e+02,1.000067458483123728e+00
1.758879439719860045e+02,1.000015974869505664e+00
1.761880940470235259e+02,9.998339524929237276e-01
1.764882441220610474e+02,1.000058868555470992e+00
1.767883941970985688e+02,1.000133319070284355e+00
1.770885442721360903e+02,1.000255985023063232e+00
1.773886943471736117e+02,1.000003490256406113e+00
1.776888444222111048e+02,1.000023264965820946e+00
1.779889944972486262e+02,1.000160659680523478e+00
1.782891445722861476e+02,1.000016872226693554e+00
1.785892946473236691e+02,1.000027534186308076e+00
1.788894447223611905e+02,9.999369381608569363e-01
1.791895947973987120e+02,9.998605624887286769e-01
1.794897448724362334e+02,1.000091268793581900e+00
1.797898949474737549e+02,9.998726429763187262e-01
1.800900450225112763e+02,1.000114065624294835e+00
1.803901950975487978e+02,9.999211834441111835e-01
1.806903451725863192e+02,1.000026523395839861e+00
1.809904952476238122e+02,9.999627728268641880e-01
1.812906453226613337e+02,1.000117460023795646e+00
1.815907953976988551e+02,1.000030084640220585e+00
1.818909454727363766e+02,1.000195909535250616e+00
1.821910955477738980e+02,9.998916322320640093e-01
1.824912456228114195e+02,1.000041386308153646e+00
1.827913956978489409e+02,1.000004734188090660e+00
1.830915457728864624e+02,1.000027994357125749e+00
1.833916958479239838e+02,1.000159592117161100e+00
1.836918459229615053e+02,1.000058531803009298e+00
1.839919959979990267e+02,9.998852474591323203e-01
1.842921460730365197e+02,1.000053351081833908e+00
1.845922961480740412e+02,9.999584380623843805e-01
1.848924462231115626e+02,9.999526645029929162e-01
1.851925962981490841e+02,1.000104585732803253e+00
1.854927463731866055e+02,1.007415443999190252e+00
1.857928964482241270e+02,9.999620269672420125e-01
1.860930465232616484e+02,1.000003240725440445e+00
1.863931965982991699e+02,1.000094618589674633e+00
1.866933466733366913e+02,1.000058158980286160e+00
1.869934967483742128e+02,9.999765585088081776e-01
1.872936468234117342e+02,9.999727823534312332e-01
1.875937968984492272e+02,9.998839870338466218e-01
1.878939469734867487e+02,9.999240164911407103e-01
1.881940970485242701e+02,9.999345618914179390e-01
1.884942471235617916e+02,9.999850709058252241e-01
1.887943971985993130e+02,1.000198676303716949e+00
1.890945472736368345e+02,9.999324530566213731e-01
1.893946973486743559e+02,9.999704170932094405e-01
1.896948474237118774e+02,9.997947601595023048e-01
1.899949974987493988e+02,1.000060057109431133e+00
1.902951475737869202e+02,9.998422551206173070e-01
1.905952976488244133e+02,9.999093410477836175e-01
1.908954477238619347e+02,1.000104233536844189e+00
1.911955977988994562e+02,9.997895071570420678e-01
1.914957478739369776e+02,1.000009592041239515e+00
1.917958979489744991e+02,1.000080092964666489e+00
1.920960480240120205e+02,1.000152544423644096e+00
1.923961980990495420e+02,9.999079906891510383e-01
1.926963481740870634e+02,9.999375975149760176e-01
1.929964982491245848e+02,1.000180443632340266e+00
1.932966483241621063e+02,9.999974939855418299e-01
1.935967983991996277e+02,9.999263736065729935e-01
1.938969484742371208e+02,9.999282514162692870e-01
1.941970985492746422e+02,9.999027443676432592e-01
1.944972486243121637e+02,9.999560327794574377e-01
1.947973986993496851e+02,1.000108822047644841e+00
1.950975487743872065e+02,1.000088776606857355e+00
1.953976988494247280e+02,9.998825729697174980e-01
1.956978489244622494e+02,1.000021458607470493e+00
1.959979989994997709e+02,9.999597840264927706e-01
1.962981490745372923e+02,1.000078244040410347e+00
1.965982991495748138e+02,9.999843640272770839e-01
1.968984492246123068e+02,1.000037152468179924e+00
1.971985992996498283e+02,9.999841394793042015e-01
1.974987493746873497e+02,9.997812914069361678e-01
1.977988994497248711e+02,1.000004700244536915e+00
1.980990495247623926e+02,9.998728253050469528e-01
1.983991995997999140e+02,1.000074712841167779e+00
1.986993496748374355e+02,9.999320172107599713e-01
1.989994997498749569e+02,9.999394987343926955e-01
1.992996498249124784e+02,9.999991097174987242e-01
1.995997998999499998e+02,1.000057779395422397e+00
1.998999499749875213e+02,9.999830256182200561e-01
2.002001000500250143e+02,1.000164218277204586e+00
2.005002501250625357e+02,1.000164881786148596e+00
2.008004002001000572e+02,1.000171546859216942e+00
2.011005502751375786e+02,9.999765681275440965e-01
2.014007003501751001e+02,9.998518041543896784e-01
2.017008504252126215e+02,1.000122007851423911e+00
2.020010005002501430e+02,9.999583654714699898e-01
2.023011505752876644e+02,1.000003816631200193e+00
2.026013006503251859e+02,1.000062832010285563e+00
2.029014507253627073e+02,9.998395563599487001e-01
2.032016008004002288e+02,1.000162912120533321e+00
2.035017508754377218e+02,1.000087496232910267e+00
2.038019009504752432e+02,1.000035227158207141e+00
2.041020510255127647e+02,1.000089091675047781e+00
2.044022011005502861e+02,1.000055695253932786e+00
2.047023511755878076e+02,1.000011682811556835e+00
2.050025012506253290e+02,9.999692225677855317e-01
2.053026513256628505e+02,9.999260857725644769e-01
2.056028014007003719e+02,1.000028721428090295e+00
2.059029514757378934e+02,1.000036120305977105e+00
2.062031015507754148e+02,1.000108319880268715e+00
2.065032516258129363e+02,1.000020066000872010e+00
2.068034017008504293e+02,9.999146798484219723e-01
2.071035517758879507e+02,9.998423767152603281e-01
2.074037018509254722e+02,9.999872437837989958e-01
2.077038519259629936e+02,9.999972541623310951e-01
2.080040020010005151e+02,9.999901908417206942e-01
2.083041520760380365e+02,9.998469487102644715e-01
2.086043021510755580e+02,1.000107446514053589e+00
2.089044522261130794e+02,1.000107262974623268e+00
2.092046023011506009e+02,9.999176714835386059e-01
2.095047523761881223e+02,1.000080598211162242e+00
2.098049024512256153e+02,1.000095283086181119e+00
2.101050525262631368e+02,1.000003844707664680e+00
2.104052026013006582e+02,9.999051501373805717e-01
2.107053526763381797e+02,1.000161338153526147e+00
2.110055027513757011e+02,1.000038092143377133e+00
2.113056528264132226e+02,9.999748962544787734e-01
2.116058029014507440e+02,1.000077284539567346e+00
2.119059529764882654e+02,1.000162220848785033e+00
2.122061030515257869e+02,9.999502839853311453e-01
2.125062531265633083e+02,1.000069142254525589e+00
2.128064032016008298e+02,1.000194316017072538e+00
2.131065532766383228e+02,9.998883435165764055e-01
2.134067033516758443e+02,9.999450746411271407e-01
2.137068534267133657e+02,1.004039066507304900e+00
2.140070035017508872e+02,9.999841672862950226e-01
2.143071535767884086e+02,9.999790026264115950e-01
2.146073036518259300e+02,1.000030079543936745e+00
2.149074537268634515e+02,9.999179624479864747e-01
2.152076038019009729e+02,9.999377336511119374e-01
2.155077538769384944e+02,1.000030129048398164e+00
2.158079039519760158e+02,1.000015491185973326e+00
2.161080540270135089e+02,1.000087407980916110e+00
2.164082041020510303e+02,1.000040935502492623e+00
2.167083541770885518e+02,1.000077184663556107e+00
2.170085042521260732e+02,9.998857047960458821e-01
2.173086543271635946e+02,9.999616583688883953e-01
2.176088044022011161e+02,1.000184837995088394e+00
2.179089544772386375e+02,1.000039207804655161e+00
2.182091045522761590e+02,1.000074739296154647e+00
2.185092546273136804e+02,1.000027273473716338e+00
2.188094047023512019e+02,1.000042533585692839e+00
2.191095547773887233e+02,9.999769095948471964e-01
2.194097048524262163e+02,1.000357157921802687e+00
2.197098549274637378e+02,9.999603844077590287e-01
2.200100050025012592e+02,9.999961678782256502e-01
2.203101550775387807e+02,9.997575163674544685e-01
2.206103051525763021e+02,1.000110626665759561e+00
2.209104552276138236e+02,9.999447747050315138e-01
2.212106053026513450e+02,9.999939205893988436e-01
2.215107553776888665e+02,9.999471959449117708e-01
2.218109054527263879e+02,9.999861317054725696e-01
2.221110555277639094e+02,9.999715752901578991e-01
2.224112056028014308e+02,9.999956958224219816e-01
2.227113556778389238e+02,9.999947198517346036e-01
2.230115057528764453e+02,9.999845794688514422e-01
2.233116558279139667e+02,9.999832122773453236e-01
2.236118059029514882e+02,1.000130851845232538e+00
2.239119559779890096e+02,1.000088141691976018e+00
2.242121060530265311e+02,1.000088744231844684e+00
2.245122561280640525e+02,9.999267551118887765e-01
2.248124062031015740e+02,1.000125682083184753e+00
2.251125562781390954e+02,1.000113164450919578e+00
2.254127063531766169e+02,9.999446595671198645e-01
2.257128564282141383e+02,1.000152385201720007e+00
2.260130065032516313e+02,9.999316774056999924e-01
2.263131565782891528e+02,9.998157968161595077e-01
2.266133066533266742e+02,1.000110152598615354e+00
2.269134567283641957e+02,9.999880481219569628e-01
2.272136068034017171e+02,1.000097692156457496e+00
2.275137568784392386e+02,9.999245797837276184e-01
2.278139069534767600e+02,9.998738229988253234e-01
2.281140570285142815e+02,1.000123187178862505e+00
2.284142071035518029e+02,9.998592731436604097e-01
2.287143571785893243e+02,9.998438969488562256e-01
2.290145072536268174e+02,9.998074413109235836e-01
2.293146573286643388e+02,9.997205527701692462e-01
2.296148074037018603e+02,9.998960895616735289e-01
2.299149574787393817e+02,9.997830592041587749e-01
2.302151075537769032e+02,9.999964394515390431e-01
2.305152576288144246e+02,9.997763582649675795e-01
2.308154077038519461e+02,9.998905726580824549e-01
2.311155577788894675e+02,1.000233206199620861e+00
2.314157078539269889e+02,1.000034512424061273e+00
2.317158579289645104e+02,1.000005280567540789e+00
2.320160080040020318e+02,9.998379248019679810e-01
2.323161580790395249e+02,9.999754402334051218e-01
2.326163081540770463e+02,1.000004810856313764e+00
2.329164582291145678e+02,9.998394819204212691e-01
2.332166083041520892e+02,1.000012618068088166e+00
2.335167583791896107e+02,1.000119123245706509e+00
2.338169084542271321e+02,9.999651741881160349e-01
2.341170585292646535e+02,9.999802763631595592e-01
2.344172086043021750e+02,9.997957903584504535e-01
2.347173586793396964e+02,9.998600766131390261e-01
2.350175087543772179e+02,1.000105769510142739e+00
2.353176588294147109e+02,9.999338449353419866e-01
2.356178089044522324e+02,9.999070288365558001e-01
2.359179589794897538e+02,9.999307416884029021e-01
2.362181090545272752e+02,9.999942533872999695e-01
2.365182591295647967e+02,9.998841584089134260e-01
2.368184092046023181e+02,1.000012651650596940e+00
2.371185592796398396e+02,9.998639992322877479e-01
2.374187093546773610e+02,1.000077400000207506e+00
2.377188594297148825e+02,9.998942944222660723e-01
2.380190095047524039e+02,1.000132026831893173e+00
2.383191595797899254e+02,9.999989967347242548e-01
2.386193096548274184e+02,9.954561207240361087e-01
2.389194597298649398e+02,1.000091146060958280e+00
2.392196098049024613e+02,9.998625503120897040e-01
2.395197598799399827e+02,9.999452934354982059e-01
2.398199099549775042e+02,9.999999924473389479e-01
2.401200600300150256e+02,9.999878833196711447e-01
2.404202101050525471e+02,9.997991414531629539e-01
2.407203601800900685e+02,9.999079353457386299e-01
2.410205102551275900e+02,1.000016823434242363e+00
2.413206603301651114e+02,9.998680108440639591e-01
2.416208104052026329e+02,1.000126642929866527e+00
2.419209604802401259e+02,1.000049518088878653e+00
2.422211105552776473e+02,9.999485759609288982e-01
2.425212606303151688e+02,9.999779707534699469e-01
2.428214107053526902e+02,1.000186156412383287e+00
2.431215607803902117e+02,1.000093598845087639e+00
2.434217108554277331e+02,1.000038021914486652e+00
2.437218609304652546e+02,9.998584481229565446e-01
2.440220110055027760e+02,1.000162961131864536e+00
2.443221610805402975e+02,1.000105240106887505e+00
2.446223111555778189e+02,9.999851594612439998e-01
2.449224612306153404e+02,9.999450301930791207e-01
2.452226113056528334e+02,9.999812096061223565e-01
2.455227613806903548e+02,9.998798063319133123e-01
2.458229114557278763e+02,9.999529214442293146e-01
2.461230615307653977e+02,1.000076316051415448e+00
2.464232116058029192e+02,9.998192378722757789e-01
2.467233616808404406e+02,9.999685925625757532e-01
2.470235117558779621e+02,1.000011375597287921e+00
2.473236618309154835e+02,1.000010356803732403e+00
2.476238119059530050e+02,9.998821063045966184e-01
2.479239619809905264e+02,9.998817847108673051e-01
2.482241120560280194e+02,1.000108916538245740e+00
2.485242621310655409e+02,9.998775470907184104e-01
2.488244122061030623e+02,1.000100865095630898e+00
2.491245622811405838e+02,9.999517634684891298e-01
2.494247123561781052e+02,1.000107979635030064e+00
2.497248624312156267e+02,9.999578921494595152e-01
2.500250125062531481e+02,9.998833528679383909e-01
2.503251625812906696e+02,1.000085655485639435e+00
2.506253126563281910e+02,9.999982608777769899e-01
2.509254627313657124e+02,1.000144857658532338e+00
2.512256128064032339e+02,1.000089220008513857e+00
2.515257628814407269e+02,9.999770573371056237e-01
2.518259129564782484e+02,9.999550332398337016e-01
2.521260630315157698e+02,1.000002337234328742e+00
2.524262131065532913e+02,1.000019021001785857e+00
2.527263631815908127e+02,9.999118251473267938e-01
2.530265132566283341e+02,1.000084193957302414e+00
2.533266633316658556e+02,9.999602636508189146e-01
2.536268134067033770e+02,9.999576972254846652e-01
2.539269634817408985e+02,9.999459311662627359e-01
2.542271135567784199e+02,1.000023101726734254e+00
2.545272636318159130e+02,9.999307947398279328e-01
2.548274137068534344e+02,1.000013497010999064e+00
2.551275637818909559e+02,1.000276660307110266e+00
2.554277138569284773e+02,9.999946390539928842e-01
2.557278639319659987e+02,9.999565995261701090e-01
2.560280140070035486e+02,9.998332310771852471e-01
2.563281640820410416e+02,1.000005022192476334e+00
2.566283141570785347e+02,9.998890769056750782e-01
2.569284642321160845e+02,9.999624441881028725e-01
2.572286143071535776e+02,1.000015160759364807e+00
2.575287643821911274e+02,9.998269010550178137e-01
2.578289144572286204e+02,1.000015746275239925e+00
2.581290645322661703e+02,1.000030451517542662e+00
2.584292146073036633e+02,9.998702899980332903e-01
2.587293646823412132e+02,9.999607690807871263e-01
2.590295147573787062e+02,9.998169333637821898e-01
2.593296648324162561e+02,1.000157550093584202e+00
2.596298149074537491e+02,1.000033056327654934e+00
2.599299649824912422e+02,9.999820411499020789e-01
2.602301150575287920e+02,9.999836564169344300e-01
2.605302651325662850e+02,1.000113144360806672e+00
2.608304152076038349e+02,9.999905834448079567e-01
2.611305652826413279e+02,1.000033081677127678e+00
2.614307153576788778e+02,1.000151862956036641e+00
2.617308654327163708e+02,9.999653832851997937e-01
2.620310155077539207e+02,9.998907364675493348e-01
2.623311655827914137e+02,9.999175499425246860e-01
2.626313156578289068e+02,1.000142866383443963e+00
2.629314657328664566e+02,1.000009142830851516e+00
2.632316158079039496e+02,9.999497668711729848e-01
2.635317658829414995e+02,1.000097364437979808e+00
2.638319159579789925e+02,1.000099795738567776e+00
2.641320660330165424e+02,9.999524352232093127e-01
2.644322161080540354e+02,9.999028063162914703e-01
2.647323661830915853e+02,9.998429471398938562e-01
2.650325162581290783e+02,9.998206111079074310e-01
2.653326663331666282e+02,9.999735013548154416e-01
2.656328164082041212e+02,9.999106804052962927e-01
2.659329664832416142e+02,1.000185847440980602e+00
2.662331165582791641e+02,1.000005853775469467e+00
2.665332666333166571e+02,9.998057850456748552e-01
2.668334167083542070e+02,1.000141872927551079e+00
2.671335667833917000e+02,1.000016171030941869e+00
2.674337168584292499e+02,1.000070497948037263e+00
2.677338669334667429e+02,1.000068203477683326e+00
2.680340170085042928e+02,1.000029655656728744e+00
2.683341670835417858e+02,1.000052334263043408e+00
2.686343171585793357e+02,1.000023876067172912e+00
2.689344672336168287e+02,9.998893614094034321e-01
2.692346173086543217e+02,1.000036673219814265e+00
2.695347673836918716e+02,1.000102390550499321e+00
2.698349174587293646e+02,9.999789943587353847e-01
2.701350675337669145e+02,1.000055130221807032e+00
2.704352176088044075e+02,1.000041958914519746e+00
2.707353676838419574e+02,1.000181565206391898e+00
2.710355177588794504e+02,9.999747249699300067e-01
2.713356678339170003e+02,9.999707995837229246e-01
2.716358179089544933e+02,9.999883068259852736e-01
2.719359679839920432e+02,9.999897608924895875e-01
2.722361180590295362e+02,9.997727382289045561e-01
2.725362681340670292e+02,9.999357390158533088e-01
2.728364182091045791e+02,1.000029988506654588e+00
2.731365682841420721e+02,9.999991743485332485e-01
2.734367183591796220e+02,9.999200660845802835e-01
2.737368684342171150e+02,9.999335220747824771e-01
2.740370185092546649e+02,9.999644386871703317e-01
2.743371685842921579e+02,9.999198428219198131e-01
2.746373186593297078e+02,9.999486949389556623e-01
2.749374687343672008e+02,9.999460609880521655e-01
2.752376188094047507e+02,1.000089537084660751e+00
2.755377688844422437e+02,1.000101639126854014e+00
2.758379189594797367e+02,1.000093358509439367e+00
2.761380690345172866e+02,1.000042670179917437e+00
2.764382191095547796e+02,9.999291677515586008e-01
2.767383691845923295e+02,1.000095983044999359e+00
2.770385192596298225e+02,9.999685749413480540e-01
2.773386693346673724e+02,1.000002305220826004e+00
2.776388194097048654e+02,1.000133822053193011e+00
2.779389694847424153e+02,1.000008399285613248e+00
2.782391195597799083e+02,1.000024728403023699e+00
2.785392696348174013e+02,9.998587220514003615e-01
2.788394197098549512e+02,1.000048700929376588e+00
2.791395697848924442e+02,9.999019993352697977e-01
2.794397198599299941e+02,1.000101193965636792e+00
2.797398699349674871e+02,9.999815400822826827e-01
2.800400200100050370e+02,9.997763831157983061e-01
2.803401700850425300e+02,9.999641979897436750e-01
2.806403201600800799e+02,9.999771965461714540e-01
2.809404702351175729e+02,1.000048547522607745e+00
2.812406203101551228e+02,1.000067051239064808e+00
2.815407703851926158e+02,9.999672235755279193e-01
2.818409204602301088e+02,1.000101286819485402e+00
2.821410705352676587e+02,9.996832944671346644e-01
2.824412206103051517e+02,9.999286011001974339e-01
2.827413706853427016e+02,9.998887635729162282e-01
2.830415207603801946e+02,9.998745816489414961e-01
2.833416708354177445e+02,1.000095970637134846e+00
2.836418209104552375e+02,1.000082917039902375e+00
2.839419709854927873e+02,9.999224229979589706e-01
2.842421210605302804e+02,1.000117805700396101e+00
2.845422711355678302e+02,1.000010146689245261e+00
2.848424212106053233e+02,9.999578315899224634e-01
2.851425712856428163e+02,9.999307077203627436e-01
2.854427213606803662e+02,9.999221728273537391e-01
2.857428714357178592e+02,1.000047277485744956e+00
2.860430215107554091e+02,1.000065015490096743e+00
2.863431715857929021e+02,1.000023850121218860e+00
2.866433216608304519e+02,9.997949782322617107e-01
2.869434717358679450e+02,1.000029635865605337e+00
2.872436218109054948e+02,1.000056539656403842e+00
2.875437718859429879e+02,9.999330794394535316e-01
2.878439219609805377e+02,1.000004325054289822e+00
2.881440720360180308e+02,9.998136115700698712e-01
2.884442221110555238e+02,9.998770030938319842e-01
2.887443721860930737e+02,9.999675764651759780e-01
2.890445222611305667e+02,9.999690248855983565e-01
2.893446723361681165e+02,1.000035167937175062e+00
2.896448224112056096e+02,9.998813074613470686e-01
2.899449724862431594e+02,9.999658793935379819e-01
2.902451225612806525e+02,9.999510220219586243e-01
2.905452726363182023e+02,1.000052801047397910e+00
2.908454227113556954e+02,1.000142104276836807e+00
2.911455727863932452e+02,1.000172092031980986e+00
2.914457228614307382e+02,9.998431559953168124e-01
2.917458729364682313e+02,9.999951985808249733e-01
2.920460230115057811e+02,9.998887470689755697e-01
2.923461730865432742e+02,9.999935255048513216e-01
2.926463231615808240e+02,1.000042291927961680e+00
2.929464732366183171e+02,1.000008149089870235e+00
2.932466233116558669e+02,9.999950988301204990e-01
2.935467733866933600e+02,1.000148303917476555e+00
2.938469234617309098e+02,1.000072098939170484e+00
2.941470735367684028e+02,9.999727345538462764e-01
2.944472236118059527e+02,1.000002421136089614e+00
2.947473736868434457e+02,1.000087089780678840e+00
2.950475237618809388e+02,1.000060979050603871e+00
2.953476738369184886e+02,9.999574923896299428e-01
2.956478239119559817e+02,9.998224757158896692e-01
2.959479739869935315e+02,9.998815342507226811e-01
2.962481240620310246e+02,1.000014597922501247e+00
2.965482741370685744e+02,9.998213473147320451e-01
2.968484242121060674e+02,9.999847605501983594e-01
2.971485742871436173e+02,9.999546430823812448e-01
2.974487243621811103e+02,1.000099925280304669e+00
2.977488744372186602e+02,9.998681956176524999e-01
2.980490245122561532e+02,9.998068231021098873e-01
2.983491745872936463e+02,9.999580359258389839e-01
2.986493246623311961e+02,1.000063476313159283e+00
2.989494747373686891e+02,1.000106991859892824e+00
2.992496248124062390e+02,9.999090672983440564e-01
2.995497748874437320e+02,1.000047026374759618e+00
2.998499249624812819e+02,9.998888569552237815e-01
3.001500750375187749e+02,9.999251172534430188e-01
3.004502251125563248e+02,1.000056759472602863e+00
3.007503751875938178e+02,1.000071815054255131e+00
3.010505252626313109e+02,9.999000619250726363e-01
3.013506753376688607e+02,1.000047489832293746e+00
3.016508254127063537e+02,9.998131500186749898e-01
3.019509754877439036e+02,9.999797341092834246e-01
3.022511255627813966e+02,9.998865751973721183e-01
3.025512756378189465e+02,9.999192300659802690e-01
3.028514257128564395e+02,9.998723922647855256e-01
3.031515757878939894e+02,1.000055362639533874e+00
3.034517258629314824e+02,1.000055387447043254e+00
3.037518759379690323e+02,9.999308799554667004e-01
3.040520260130065253e+02,1.000037558230644441e+00
3.043521760880440183e+02,1.000026127255313479e+00
3.046523261630815682e+02,9.999871548245666819e-01
3.049524762381190612e+02,1.000215817019958431e+00
3.052526263131566111e+02,9.999159121382860116e-01
3.055527763881941041e+02,1.000001430509071421e+00
3.058529264632316540e+02,9.999617612970704839e-01
3.061530765382691470e+02,9.999628219985369215e-01
3.064532266133066969e+02,1.000015941200409042e+00
3.067533766883441899e+02,9.999705604299810036e-01
3.070535267633817398e+02,9.999139573239907985e-01
3.073536768384192328e+02,1.000012422749795959e+00
3.076538269134567258e+02,1.000118233164675408e+00
3.079539769884942757e+02,1.000094276637997881e+00
3.082541270635317687e+02,1.000020304448840935e+00
3.085542771385693186e+02,9.999264603186200917e-01
3.088544272136068116e+02,9.995765752190584053e-01
3.091545772886443615e+02,1.000108464302334577e+00
3.094547273636818545e+02,1.000119118926232620e+00
3.097548774387194044e+02,1.000035968705956568e+00
3.100550275137568974e+02,9.999635642799833413e-01
3.103551775887944473e+02,9.999797247250566956e-01
3.106553276638319403e+02,1.000077204592733748e+00
3.109554777388694333e+02,1.000068634621487096e+00
3.112556278139069832e+02,9.998242300387861770e-01
3.115557778889444762e+02,1.000065861756479269e+00
3.118559279639820261e+02,1.000071128834002954e+00
3.121560780390195191e+02,9.999112808574994737e-01
3.124562281140570690e+02,9.999235018883776416e-01
3.127563781890945620e+02,9.999242835901882565e-01
3.130565282641321119e+02,9.999319737197477354e-01
3.133566783391696049e+02,9.998583250412805823e-01
3.136568284142071548e+02,1.000031309192955131e+00
3.139569784892446478e+02,9.999214280601232963e-01
3.142571285642821408e+02,9.999929616163908408e-01
3.145572786393196907e+02,9.999502431216951148e-01
3.148574287143571837e+02,1.000025517752139770e+00
3.151575787893947336e+02,9.998989382963927586e-01
3.154577288644322266e+02,1.000024526537489633e+00
3.157578789394697765e+02,1.000038978101594367e+00
3.160580290145072695e+02,1.000082759458519766e+00
3.163581790895448194e+02,1.000196776908939045e+00
3.166583291645823124e+02,9.997907898229745349e-01
3.169584792396198054e+02,1.000032031433437218e+00
3.172586293146573553e+02,9.999290837158393286e-01
3.175587793896948483e+02,9.998074941327088627e-01
3.178589294647323982e+02,1.000084163062330722e+00
3.181590795397698912e+02,1.000133219988389444e+00
3.184592296148074411e+02,9.999608372289501279e-01
3.187593796898449341e+02,1.000021091629622161e+00
3.190595297648824840e+02,9.999935923259837267e-01
3.193596798399199770e+02,1.000043419766809327e+00
3.196598299149575269e+02,1.000088053574892388e+00
3.199599799899950199e+02,1.000034493733569230e+00
3.202601300650325129e+02,1.000034576992945956e+00
3.205602801400700628e+02,1.000125973654287126e+00
3.208604302151075558e+02,9.999835337777823741e-01
3.211605802901451057e+02,1.000092306457129876e+00
3.214607303651825987e+02,9.999177999577808507e-01
3.217608804402201486e+02,1.000160708494671757e+00
3.220610305152576416e+02,1.000073782539237399e+00
3.223611805902951915e+02,9.999596240466108732e-01
3.226613306653326845e+02,9.997885451852910332e-01
3.229614807403702343e+02,9.999999689282869086e-01
3.232616308154077274e+02,9.998818190591228783e-01
3.235617808904452204e+02,1.000029963460318028e+00
3.238619309654827703e+02,1.000145116882280139e+00
3.241620810405202633e+02,1.000016005979279754e+00
3.244622311155578132e+02,9.999821987385675293e-01
3.247623811905953062e+02,1.000034220540399588e+00
3.250625312656328560e+02,1.000028565019611015e+00
3.253626813406703491e+02,9.997637135891547233e-01
3.256628314157078989e+02,1.000024093686407101e+00
3.259629814907453920e+02,1.000062027735611814e+00
3.262631315657829418e+02,9.999740658365707802e-01
3.265632816408204349e+02,1.000097855907813971e+00
3.268634317158579279e+02,9.999872325425417374e-01
3.271635817908954778e+02,1.000076699876248032e+00
3.274637318659329708e+02,1.000227310510706236e+00
3.277638819409705206e+02,9.999903608870973626e-01
3.280640320160080137e+02,9.998057867834081458e-01
3.283641820910455635e+02,9.999663408275923926e-01
3.286643321660830566e+02,9.998274109995209935e-01
3.289644822411206064e+02,1.000061123782644001e+00
3.292646323161580995e+02,1.000130935097403251e+00
3.295647823911956493e+02,1.000069587966171847e+00
3.298649324662331423e+02,1.000032030821274676e+00
3.301650825412706354e+02,9.999355074542475297e-01
3.304652326163081852e+02,1.000157564974596625e+00
3.307653826913456783e+02,1.000075327621199994e+00
3.310655327663832281e+02,1.000028446955673056e+00
3.313656828414207212e+02,1.000020486031904632e+00
3.316658329164582710e+02,1.000011162735864989e+00
3.319659829914957641e+02,1.000045221642395843e+00
3.322661330665333139e+02,9.999386672820937960e-01
3.325662831415708069e+02,1.009867015373364874e+00
3.328664332166083568e+02,1.000015233975287465e+00
3.331665832916458498e+02,1.000060005445047251e+00
3.334667333666833429e+02,9.999566432722331033e-01
3.337668834417208927e+02,1.000037491853357441e+00
3.340670335167583858e+02,9.997718247573693651e-01
3.343671835917959356e+02,9.998881701121541399e-01
3.346673336668334287e+02,9.999968586846813556e-01
3.349674837418709785e+02,9.998677526889943046e-01
3.352676338169084715e+02,1.000243941406386616e+00
3.355677838919460214e+02,9.998331918686090836e-01
3.358679339669835144e+02,1.000034590074903695e+00
3.361680840420210643e+02,1.000165577315347498e+00
3.364682341170585573e+02,1.000048128705941286e+00
3.367683841920960504e+02,9.999689772446618274e-01
3.370685342671336002e+02,9.999447855916167027e-01
3.373686843421710932e+02,1.000067325548877228e+00
3.376688344172086431e+02,9.999199729318957175e-01
3.379689844922461361e+02,9.999880513890191391e-01
3.382691345672836860e+02,1.000069119860571787e+00
3.385692846423211790e+02,9.999692120973423526e-01
3.388694347173587289e+02,1.000008751001018936e+00
3.391695847923962219e+02,9.999695913707451478e-01
3.394697348674337150e+02,9.999030202396492761e-01
3.397698849424712648e+02,1.000118915048472168e+00
3.400700350175087578e+02,1.000139306624058255e+00
3.403701850925463077e+02,9.999683300046097179e-01
3.406703351675838007e+02,9.999734423841321052e-01
3.409704852426213506e+02,9.999822100661019952e-01
3.412706353176588436e+02,1.000053880327362643e+00
3.415707853926963935e+02,9.999094699734758507e-01
3.418709354677338865e+02,9.999911474694447300e-01
3.421710855427714364e+02,1.000026295905516838e+00
3.424712356178089294e+02,1.000064204214938801e+00
3.427713856928464224e+02,9.997219162725118347e-01
3.430715357678839723e+02,1.000040340320956789e+00
3.433716858429214653e+02,1.000034584676191995e+00
3.436718359179590152e+02,1.000100772823669937e+00
3.439719859929965082e+02,9.999473735984779621e-01
3.442721360680340581e+02,9.999481646794731171e-01
3.445722861430715511e+02,1.000120251658666914e+00
3.448724362181091010e+02,9.998436843293850851e-01
3.451725862931465940e+02,1.000162909029138181e+00
3.454727363681841439e+02,1.000255589445922855e+00
3.457728864432216369e+02,1.000047745168470392e+00
3.460730365182591299e+02,1.000081409847357605e+00
3.463731865932966798e+02,9.998510418292900770e-01
3.466733366683341728e+02,9.999305440213301921e-01
3.469734867433717227e+02,1.000105786254717133e+00
3.472736368184092157e+02,1.000036181534698310e+00
3.475737868934467656e+02,9.999818572536973704e-01
3.478739369684842586e+02,1.000023286913233944e+00
3.481740870435218085e+02,1.000050697648432019e+00
3.484742371185593015e+02,9.999706904298912846e-01
