# TRAPPIST-1 Full System Data (7 planets)
# Generated for Habitable Zone Hunt
time_days,flux
14.820741,1.000117
14.823741,0.999959
14.826741,1.000017
14.829741,0.999854
14.832742,1.000350
14.835742,1.000208
14.838742,0.999852
14.841742,0.999733
14.844742,0.999923
14.847742,1.000087
14.850743,1.000048
14.853743,1.000251
14.856743,1.000158
14.859743,1.000194
14.862743,1.000065
14.865743,0.999722
14.868743,0.999961
14.871744,1.000212
14.874744,0.999990
14.877744,1.000101
14.880744,0.999936
14.883744,0.999794
14.886744,0.999975
14.889744,1.000062
14.892745,0.999869
14.895745,0.999953
14.898745,0.999812
14.901745,1.000224
14.904745,0.999941
14.907745,1.000291
14.910746,1.000306
14.913746,0.999984
14.916746,0.999798
14.919746,0.999583
14.922746,0.999706
14.925746,0.999725
14.928746,1.000276
14.931747,1.000023
14.934747,1.000078
14.937747,0.999556
14.940747,0.999760
14.943747,1.000177
14.946747,1.000057
14.949747,0.999971
14.952748,1.000113
14.955748,1.000327
14.958748,0.999956
14.961748,1.000014
14.964748,1.000039
14.967748,1.000478
14.970749,0.999580
14.973749,1.000137
14.976749,0.999977
14.979749,1.000113
14.982749,0.999869
14.985749,0.999990
14.988749,1.000142
14.991750,1.000623
14.994750,1.000162
14.997750,0.999830
15.000750,0.999915
15.003750,0.999909
15.006750,0.999641
15.009750,0.999934
15.012751,1.000147
15.015751,0.999745
15.018751,1.000210
15.021751,1.000098
15.024751,0.999853
15.027751,0.999972
15.030752,1.000320
15.033752,1.000147
15.036752,1.000002
15.039752,0.999952
15.042752,1.000015
15.045752,0.999898
15.048752,0.999579
15.051753,1.000408
15.054753,1.000031
15.057753,1.000080
15.060753,0.999988
15.063753,0.999853
15.066753,0.999963
15.069753,0.999680
15.072754,1.000455
15.075754,0.999753
15.078754,0.999794
15.081754,0.999912
15.084754,1.000258
15.087754,1.000003
15.090755,0.999753
15.093755,1.000251
15.096755,1.000146
15.099755,1.000108
15.102755,1.000143
15.105755,1.000479
15.108755,1.000437
15.111756,0.999863
15.114756,1.000325
15.117756,1.000077
15.120756,1.000100
15.123756,0.999662
15.126756,0.999966
15.129756,0.999837
15.132757,1.000166
15.135757,1.000214
15.138757,0.999585
15.141757,0.999996
15.144757,1.000224
15.147757,0.999963
15.150758,1.000146
15.153758,1.000070
15.156758,1.000068
15.159758,0.999946
15.162758,0.999757
15.165758,0.999776
15.168758,1.000142
15.171759,1.000004
15.174759,0.999972
15.177759,0.999915
15.180759,0.999939
15.183759,1.000209
15.186759,0.999933
15.189759,0.999732
15.192760,1.000149
15.195760,0.999959
15.198760,1.000006
15.201760,1.000322
15.204760,0.999996
15.207760,1.000058
15.210761,0.999764
15.213761,0.999956
15.216761,1.000122
15.219761,0.997189
15.222761,0.997540
15.225761,0.997520
15.228761,0.997508
15.231762,0.997707
15.234762,0.997567
15.237762,0.997796
15.240762,0.997301
15.243762,0.997527
15.246762,0.997517
15.249762,0.997286
15.252763,0.997691
15.255763,0.997965
15.258763,0.997497
15.261763,0.997601
15.264763,0.997517
15.267763,0.997357
15.270764,0.997136
15.273764,0.997359
15.276764,0.997222
15.279764,0.997841
15.282764,0.999977
15.285764,0.999931
15.288764,1.000178
15.291765,0.999776
15.294765,0.999847
15.297765,1.000014
15.300765,1.000206
15.303765,1.000100
15.306765,1.000050
15.309765,1.000016
15.312766,1.000080
15.315766,1.000040
15.318766,0.999794
15.321766,1.000009
15.324766,0.999785
15.327766,1.000016
15.330767,0.999904
15.333767,1.000508
15.336767,0.999992
15.339767,0.999719
15.342767,0.999973
15.345767,1.000104
15.348767,1.000335
15.351768,0.999882
15.354768,0.999684
15.357768,1.000163
15.360768,0.999724
15.363768,0.999913
15.366768,0.999948
15.369768,0.999986
15.372769,1.000138
15.375769,0.999863
15.378769,0.999945
15.381769,0.999997
15.384769,1.000030
15.387769,1.000020
15.390770,1.000087
15.393770,1.000169
15.396770,1.000079
15.399770,1.000091
15.402770,0.999684
15.405770,1.000010
15.408770,1.000096
15.411771,1.000146
15.414771,0.999862
15.417771,0.999868
15.420771,0.999885
15.423771,1.000107
15.426771,1.000207
15.429771,0.999919
15.432772,1.000182
15.435772,1.000025
15.438772,0.999975
15.441772,0.999958
15.444772,1.000149
15.447772,1.000065
15.450773,1.000455
15.453773,0.999830
15.456773,1.000104
15.459773,0.999894
15.462773,0.999826
15.465773,0.999998
15.468773,1.000027
15.471774,1.000584
15.474774,0.999963
15.477774,0.999774
15.480774,1.000055
15.483774,0.999585
15.486774,0.999982
15.489774,1.000003
15.492775,1.000159
15.495775,1.000195
15.498775,0.999899
15.501775,0.999970
15.504775,0.999847
15.507775,0.999774
15.510776,1.000062
15.513776,0.999745
15.516776,0.999917
15.519776,0.999801
15.522776,1.000110
15.525776,1.000360
15.528776,0.999740
15.531777,0.999629
15.534777,0.999975
15.537777,1.000003
15.540777,1.000044
15.543777,0.999911
15.546777,0.999960
15.549777,1.000074
15.552778,1.000208
15.555778,0.999609
15.558778,0.999926
15.561778,1.000043
15.564778,0.999816
15.567778,1.000346
15.570779,0.999873
15.573779,0.999992
15.576779,1.000111
15.579779,0.999882
15.582779,0.999631
15.585779,0.999914
15.588779,1.000206
15.591780,0.999933
15.594780,0.999831
15.597780,1.000185
15.600780,0.999934
15.603780,0.999898
15.606780,1.000030
15.609780,1.000154
15.612781,1.000476
15.615781,1.000165
15.618781,1.000232
15.621781,0.999899
15.624781,0.999795
15.627781,1.000012
15.630782,1.000021
15.633782,0.999784
15.636782,0.999965
15.639782,1.000080
15.642782,1.000072
15.645782,1.000101
15.648782,1.000058
15.651783,0.999899
15.654783,0.999897
15.657783,0.999760
15.660783,1.000357
15.663783,1.000003
15.666783,0.999955
15.669783,0.999814
15.672784,1.000587
15.675784,0.999785
15.678784,0.999914
15.681784,1.000083
15.684784,1.000120
15.687784,1.000192
15.690785,1.000362
15.693785,1.000101
15.696785,0.999789
15.699785,0.999949
15.702785,1.000062
15.705785,1.000414
15.708785,0.999720
15.711786,1.000241
15.714786,1.000036
15.717786,1.000168
15.720786,0.996780
15.723786,0.996632
15.726786,0.996950
15.729786,0.996931
15.732787,0.996994
15.735787,0.996797
15.738787,0.996680
15.741787,0.996488
15.744787,1.000164
15.747787,1.000085
15.750788,0.999807
15.753788,0.999892
15.756788,0.999907
15.759788,0.999703
15.762788,0.999836
15.765788,0.999773
15.768788,0.999918
15.771789,0.999852
15.774789,0.999675
15.777789,1.000405
15.780789,1.000251
15.783789,0.999844
15.786789,1.000054
15.789789,1.000083
15.792790,1.000238
15.795790,0.999836
15.798790,1.000218
15.801790,0.999890
15.804790,0.999733
15.807790,1.000145
15.810791,1.000258
15.813791,1.000518
15.816791,0.999760
15.819791,1.000140
15.822791,0.999918
15.825791,1.000157
15.828791,0.999706
15.831792,0.999747
15.834792,0.999845
15.837792,1.000016
15.840792,0.999872
15.843792,1.000132
15.846792,1.000205
15.849792,0.996620
15.852793,0.996824
15.855793,0.996583
15.858793,0.996257
15.861793,0.996773
15.864793,0.999879
15.867793,1.000182
15.870794,1.000315
15.873794,1.000091
15.876794,0.999701
15.879794,0.999816
15.882794,1.000265
15.885794,0.999966
15.888794,1.000016
15.891795,1.000152
15.894795,1.000139
15.897795,1.000056
15.900795,0.999958
15.903795,0.999937
15.906795,1.000172
15.909795,1.000111
15.912796,0.999949
15.915796,1.000216
15.918796,0.999974
15.921796,0.999830
15.924796,0.999848
15.927796,0.999804
15.930797,0.999946
15.933797,1.000247
15.936797,0.999839
15.939797,1.000038
15.942797,0.999869
15.945797,0.999948
15.948797,0.999698
15.951798,0.999956
15.954798,0.999961
15.957798,1.000108
15.960798,1.000045
15.963798,0.999760
15.966798,1.000217
15.969798,1.000042
15.972799,1.000040
15.975799,0.999998
15.978799,0.999896
15.981799,1.000044
15.984799,1.000095
15.987799,0.999651
15.990800,0.999892
15.993800,0.999949
15.996800,1.000051
15.999800,1.000239
16.002800,0.999846
16.005800,0.999900
16.008800,0.999897
16.011801,0.999840
16.014801,0.999931
16.017801,1.000154
16.020801,0.999789
16.023801,1.000086
16.026801,0.999660
16.029801,0.999888
16.032802,0.999934
16.035802,1.000335
16.038802,0.999945
16.041802,0.999560
16.044802,0.999600
16.047802,1.000007
16.050803,1.000123
16.053803,1.000075
16.056803,1.000034
16.059803,1.000232
16.062803,0.999892
16.065803,1.000179
16.068803,0.999674
16.071804,0.999819
16.074804,0.999639
16.077804,0.999945
16.080804,0.999991
16.083804,1.000023
16.086804,1.000012
16.089804,0.999814
16.092805,0.999962
16.095805,0.999701
16.098805,1.000273
16.101805,0.999939
16.104805,0.999902
16.107805,1.000318
16.110806,0.999752
16.113806,0.999775
16.116806,0.999781
16.119806,0.999986
16.122806,1.000086
16.125806,1.000148
16.128806,1.000514
16.131807,0.999550
16.134807,1.000122
16.137807,0.999889
16.140807,0.999883
16.143807,0.999876
16.146807,0.999818
16.149807,1.000337
16.152808,1.000168
16.155808,1.000005
16.158808,1.000270
16.161808,0.999697
16.164808,0.999734
16.167808,0.999564
16.170809,0.999860
16.173809,1.000032
16.176809,1.000021
16.179809,1.000030
16.182809,0.999718
16.185809,1.000161
16.188809,1.000048
16.191810,1.000147
16.194810,0.999621
16.197810,1.000062
16.200810,0.999762
16.203810,0.999921
16.206810,1.000107
16.209810,1.000018
16.212811,0.999830
16.215811,1.000001
16.218811,0.999694
16.221811,1.000230
16.224811,0.999959
16.227811,1.000224
16.230812,0.999895
16.233812,0.999895
16.236812,0.999847
16.239812,1.000175
16.242812,0.999858
16.245812,1.000129
16.248812,0.999924
16.251813,0.999605
16.254813,0.999886
16.257813,0.999764
16.260813,1.000007
16.263813,0.999762
16.266813,1.000185
16.269813,0.999982
16.272814,0.999964
16.275814,1.000131
16.278814,1.000193
16.281814,0.999996
16.284814,0.999846
16.287814,0.999645
16.290815,0.999863
16.293815,0.999877
16.296815,1.000021
16.299815,0.999931
16.302815,1.000138
16.305815,0.999877
16.308815,0.999989
16.311816,1.000237
16.314816,1.000068
16.317816,0.999988
16.320816,0.999880
16.323816,0.999873
16.326816,0.999830
16.329816,0.999892
16.332817,1.000151
16.335817,0.999956
16.338817,0.999730
16.341817,1.000354
16.344817,1.000064
16.347817,0.999719
16.350818,0.999912
16.353818,1.000022
16.356818,1.000341
16.359818,0.999778
16.362818,1.000195
16.365818,1.000280
16.368818,0.999874
16.371819,0.999944
16.374819,0.999793
16.377819,0.999959
16.380819,0.999993
16.383819,1.000132
16.386819,1.000218
16.389819,0.999850
16.392820,0.999607
16.395820,0.999996
16.398820,1.000059
16.401820,1.000050
16.404820,0.999935
16.407820,1.000025
16.410821,1.000303
16.413821,1.000076
16.416821,0.999925
16.419821,0.999900
16.422821,0.999966
16.425821,1.000327
16.428821,0.999963
16.431822,0.999996
16.434822,0.999904
16.437822,1.000220
16.440822,1.000392
16.443822,1.000090
16.446822,1.000017
16.449822,1.000007
16.452823,0.999523
16.455823,1.000149
16.458823,1.000027
16.461823,1.000086
16.464823,0.999858
16.467823,0.999923
16.470824,0.999918
16.473824,1.000204
16.476824,0.999924
16.479824,1.000417
16.482824,1.000086
16.485824,0.999745
16.488824,0.999974
16.491825,0.999870
16.494825,0.999561
16.497825,1.000320
16.500825,1.000141
16.503825,1.000107
16.506825,1.000033
16.509825,0.999724
16.512826,0.999903
16.515826,1.000168
16.518826,0.999790
16.521826,0.999494
16.524826,0.999955
16.527826,0.999972
16.530827,1.000027
16.533827,1.000146
16.536827,1.000128
16.539827,1.000052
16.542827,1.000239
16.545827,0.999696
16.548827,1.000101
16.551828,1.000125
16.554828,0.999752
16.557828,0.999699
16.560828,0.999851
16.563828,0.999868
16.566828,1.000151
16.569828,0.999877
16.572829,0.999829
16.575829,0.999878
16.578829,1.000224
16.581829,1.000003
16.584829,0.999964
16.587829,0.999978
16.590830,1.000258
16.593830,0.999850
16.596830,1.000263
16.599830,1.000042
16.602830,0.999968
16.605830,1.000500
16.608830,0.999789
16.611831,0.999929
16.614831,0.999754
16.617831,1.000190
16.620831,1.000338
16.623831,1.000334
16.626831,1.000245
16.629831,0.999960
16.632832,0.999927
16.635832,0.999666
16.638832,1.000407
16.641832,1.000094
16.644832,0.999902
16.647832,1.000266
16.650833,0.999805
16.653833,1.000081
16.656833,0.999965
16.659833,1.000128
16.662833,0.999987
16.665833,0.999710
16.668833,1.000015
16.671834,1.000210
16.674834,0.999994
16.677834,1.000155
16.680834,0.999791
16.683834,0.999995
16.686834,0.999875
16.689834,1.000149
16.692835,1.000006
16.695835,1.000138
16.698835,1.000218
16.701835,1.000138
16.704835,1.000055
16.707835,0.999800
16.710836,0.999999
16.713836,0.999893
16.716836,0.999931
16.719836,0.999925
16.722836,0.999804
16.725836,0.999609
16.728836,0.999866
16.731837,1.000039
16.734837,0.999730
16.737837,1.000003
16.740837,1.000380
16.743837,1.000205
16.746837,1.000329
16.749837,1.000078
16.752838,1.000234
16.755838,0.999855
16.758838,0.999871
16.761838,0.999452
16.764838,1.000237
16.767838,1.000308
16.770839,0.999889
16.773839,0.999949
16.776839,0.999849
16.779839,1.000077
16.782839,1.000225
16.785839,0.999651
16.788839,1.000082
16.791840,0.999945
16.794840,1.000023
16.797840,1.000092
16.800840,0.999962
16.803840,0.999979
16.806840,0.999957
16.809840,1.000194
16.812841,1.000084
16.815841,1.000044
16.818841,0.999746
16.821841,0.999924
16.824841,1.000180
16.827841,1.000008
16.830842,1.000132
16.833842,1.000353
16.836842,1.000208
16.839842,1.000019
16.842842,0.999898
16.845842,0.999489
16.848842,0.999966
16.851843,0.999935
16.854843,1.000078
16.857843,0.999969
16.860843,0.999936
16.863843,0.999644
16.866843,0.999812
16.869843,1.000095
16.872844,1.000343
16.875844,0.999980
16.878844,1.000066
16.881844,1.000190
16.884844,0.999838
16.887844,1.000073
16.890845,0.999852
16.893845,1.000173
16.896845,1.000030
16.899845,1.000060
16.902845,0.999843
16.905845,1.000141
16.908845,1.000417
16.911846,0.999798
16.914846,0.999932
16.917846,1.000046
16.920846,1.000157
16.923846,0.999888
16.926846,0.999433
16.929846,1.000272
16.932847,1.000152
16.935847,0.999651
16.938847,0.999878
16.941847,1.000314
16.944847,1.000290
16.947847,1.000188
16.950848,0.999965
16.953848,1.000017
16.956848,0.999974
16.959848,1.000226
16.962848,0.999825
16.965848,0.999839
16.968848,1.000202
16.971849,0.999991
16.974849,1.000276
16.977849,0.999866
16.980849,0.999989
16.983849,0.999816
16.986849,1.000001
16.989849,0.999704
16.992850,0.999902
16.995850,0.999713
16.998850,1.000139
17.001850,1.000143
17.004850,0.999654
17.007850,1.000267
17.010851,1.000499
17.013851,1.000009
17.016851,0.999872
17.019851,1.000565
17.022851,0.999736
17.025851,1.000004
17.028851,1.000036
17.031852,1.000269
17.034852,1.000072
17.037852,0.999900
17.040852,0.999810
17.043852,0.999932
17.046852,0.999799
17.049852,1.000010
17.052853,0.999887
17.055853,0.999701
17.058853,1.000251
17.061853,0.999900
17.064853,0.999746
17.067853,0.999966
17.070854,1.000014
17.073854,0.999651
17.076854,1.000066
17.079854,0.999791
17.082854,1.000342
17.085854,1.000105
17.088854,0.999920
17.091855,0.999851
17.094855,0.999979
17.097855,1.000123
17.100855,0.999995
17.103855,0.999957
17.106855,1.000012
17.109855,0.999879
17.112856,0.999931
17.115856,0.999583
17.118856,1.000195
17.121856,1.000060
17.124856,0.999845
17.127856,1.000380
17.130857,1.000017
17.133857,0.999793
17.136857,1.000171
17.139857,1.000080
17.142857,1.000079
17.145857,0.999915
17.148857,1.000090
17.151858,0.999948
17.154858,1.000111
17.157858,0.999619
17.160858,0.999913
17.163858,1.000344
17.166858,0.999847
17.169858,0.999879
17.172859,0.999910
17.175859,0.999757
17.178859,0.999558
17.181859,0.999954
17.184859,1.000027
17.187859,0.999989
17.190860,0.999971
17.193860,1.000009
17.196860,1.000205
17.199860,0.999962
17.202860,0.999885
17.205860,0.999944
17.208860,1.000116
17.211861,1.000282
17.214861,0.999874
17.217861,1.000020
17.220861,1.000068
17.223861,0.999801
17.226861,1.000004
17.229861,0.999707
17.232862,0.999646
17.235862,1.000073
17.238862,0.999923
17.241862,1.000040
17.244862,0.999996
17.247862,0.999805
17.250863,0.999991
17.253863,0.999753
17.256863,1.000278
17.259863,0.999729
17.262863,0.999961
17.265863,0.999792
17.268863,1.000114
17.271864,0.999934
17.274864,0.999896
17.277864,1.000171
17.280864,1.000006
17.283864,1.000103
17.286864,0.999804
17.289864,0.999719
17.292865,1.000021
17.295865,0.999936
17.298865,1.000125
17.301865,0.999984
17.304865,1.000041
17.307865,0.999675
17.310866,1.000378
17.313866,0.999967
17.316866,1.000140
17.319866,0.999833
17.322866,1.000062
17.325866,0.999739
17.328866,1.000090
17.331867,0.999929
17.334867,1.000006
17.337867,1.000140
17.340867,0.999753
17.343867,0.999863
17.346867,1.000091
17.349867,1.000420
17.352868,0.999972
17.355868,1.000118
17.358868,0.996479
17.361868,0.996888
17.364868,0.996151
17.367868,0.996519
17.370869,0.996175
17.373869,0.999499
17.376869,1.000059
17.379869,1.000028
17.382869,0.999943
17.385869,0.999979
17.388869,1.000620
17.391870,0.999948
17.394870,1.000102
17.397870,0.999870
17.400870,1.000059
17.403870,0.999952
17.406870,0.999918
17.409870,1.000364
17.412871,1.000235
17.415871,1.000027
17.418871,0.999539
17.421871,0.999928
17.424871,1.000541
17.427871,0.999954
17.430872,1.000221
17.433872,1.000288
17.436872,1.000044
17.439872,0.999832
17.442872,0.999513
17.445872,1.000137
17.448872,0.999837
17.451873,1.000035
17.454873,0.999750
17.457873,0.999947
17.460873,1.000007
17.463873,1.000054
17.466873,0.999777
17.469873,1.000239
17.472874,0.999881
17.475874,0.999665
17.478874,0.999978
17.481874,1.000007
17.484874,1.000032
17.487874,1.000272
17.490875,0.999953
17.493875,0.999976
17.496875,0.999779
17.499875,1.000164
17.502875,1.000037
17.505875,0.999916
17.508875,0.999619
17.511876,1.000289
17.514876,0.999754
17.517876,0.999882
17.520876,1.000072
17.523876,0.999761
17.526876,0.999701
17.529876,0.999575
17.532877,1.000144
17.535877,0.999891
17.538877,1.000585
17.541877,0.999801
17.544877,0.999816
17.547877,0.999887
17.550878,1.000049
17.553878,0.999906
17.556878,1.000122
17.559878,0.999804
17.562878,0.999724
17.565878,0.999640
17.568878,0.999555
17.571879,0.999896
17.574879,0.999940
17.577879,0.999874
17.580879,1.000249
17.583879,1.000246
17.586879,0.999933
17.589879,0.999641
17.592880,0.999887
17.595880,0.999880
17.598880,0.999869
17.601880,0.999860
17.604880,0.999869
17.607880,0.999923
17.610881,0.999873
17.613881,1.000042
17.616881,1.000072
17.619881,0.999818
17.622881,1.000254
17.625881,0.999804
17.628881,0.999676
17.631882,1.000076
17.634882,0.999837
17.637882,1.000064
17.640882,0.999519
17.643882,1.000278
17.646882,1.000134
17.649882,0.999700
17.652883,0.999704
17.655883,1.000334
17.658883,0.999853
17.661883,0.999833
17.664883,0.999547
17.667883,0.999930
17.670884,0.999954
17.673884,1.000143
17.676884,0.999720
17.679884,0.999696
17.682884,1.000090
17.685884,1.000201
17.688884,0.999686
17.691885,1.000216
17.694885,1.000008
17.697885,1.000218
17.700885,0.999986
17.703885,0.999496
17.706885,0.999970
17.709885,1.000212
17.712886,0.999821
17.715886,0.999922
17.718886,0.999965
17.721886,0.999420
17.724886,1.000334
17.727886,0.999820
17.730887,1.000101
17.733887,0.999983
17.736887,1.000252
17.739887,1.000081
17.742887,0.999953
17.745887,0.999821
17.748887,1.000160
17.751888,0.999625
17.754888,1.000129
17.757888,0.999780
17.760888,1.000250
17.763888,1.000032
17.766888,1.000129
17.769888,1.000016
17.772889,0.999650
17.775889,0.999828
17.778889,1.000134
17.781889,1.000033
17.784889,1.000236
17.787889,1.000081
17.790890,0.999807
17.793890,0.999841
17.796890,1.000021
17.799890,0.999537
17.802890,1.000335
17.805890,1.000088
17.808890,1.000245
17.811891,0.999684
17.814891,1.000249
17.817891,1.000446
17.820891,0.999736
17.823891,1.000154
17.826891,1.000000
17.829891,0.999691
17.832892,1.000099
17.835892,1.000167
17.838892,0.999880
17.841892,1.000233
17.844892,0.999667
17.847892,0.999701
17.850893,1.000027
17.853893,1.000005
17.856893,0.999857
17.859893,1.000162
17.862893,1.000106
17.865893,1.000172
17.868893,0.999975
17.871894,1.000121
17.874894,0.999911
17.877894,1.000411
17.880894,0.999837
17.883894,1.000421
17.886894,1.000007
17.889894,0.999725
17.892895,1.000274
17.895895,1.000025
17.898895,1.000170
17.901895,1.000245
17.904895,1.000068
17.907895,0.999882
17.910896,1.000195
17.913896,1.000000
17.916896,1.000137
17.919896,0.999569
17.922896,1.000089
17.925896,0.999872
17.928896,1.000331
17.931897,1.000125
17.934897,1.000048
17.937897,1.000097
17.940897,0.999800
17.943897,1.000325
17.946897,1.000398
17.949897,1.000079
17.952898,1.000318
17.955898,0.999886
17.958898,0.999841
17.961898,1.000008
17.964898,1.000087
17.967898,0.999921
17.970899,1.000108
17.973899,1.000061
17.976899,0.999800
17.979899,1.000104
17.982899,1.000173
17.985899,1.000034
17.988899,1.000231
17.991900,0.999757
17.994900,1.000094
17.997900,0.999766
18.000900,0.999777
18.003900,0.999874
18.006900,0.999812
18.009900,0.999890
18.012901,0.999957
18.015901,1.000167
18.018901,0.999936
18.021901,0.999683
18.024901,1.000228
18.027901,0.999833
18.030902,0.999988
18.033902,1.000089
18.036902,1.000040
18.039902,1.000219
18.042902,1.000096
18.045902,0.999828
18.048902,1.000436
18.051903,1.000039
18.054903,0.999971
18.057903,1.000193
18.060903,1.000050
18.063903,1.000080
18.066903,1.000498
18.069903,0.999945
18.072904,0.999936
18.075904,1.000023
18.078904,1.000214
18.081904,0.999699
18.084904,0.999607
18.087904,0.999883
18.090905,0.999673
18.093905,0.999915
18.096905,1.000100
18.099905,0.999822
18.102905,0.999715
18.105905,1.000014
18.108905,1.000173
18.111906,0.999661
18.114906,1.000164
18.117906,1.000163
18.120906,1.000191
18.123906,1.000244
18.126906,1.000440
18.129906,0.999929
18.132907,1.000022
18.135907,0.999917
18.138907,0.996800
18.141907,0.997107
18.144907,0.996531
18.147907,0.996628
18.150908,0.997075
18.153908,0.997004
18.156908,0.996727
18.159908,0.996971
18.162908,1.000068
18.165908,1.000300
18.168908,1.000015
18.171909,1.000205
18.174909,1.000528
18.177909,1.000120
18.180909,1.000010
18.183909,1.000144
18.186909,0.999927
18.189909,1.000478
18.192910,1.000036
18.195910,0.999945
18.198910,0.999833
18.201910,1.000219
18.204910,0.997373
18.207910,0.997101
18.210911,0.997315
18.213911,0.996898
18.216911,0.997237
18.219911,0.997291
18.222911,0.997541
18.225911,0.997046
18.228911,0.996944
18.231912,0.997021
18.234912,0.996933
18.237912,0.997467
18.240912,0.997510
18.243912,0.997264
18.246912,1.000244
18.249912,1.000027
18.252913,0.999981
18.255913,0.999933
18.258913,0.999938
18.261913,0.999690
18.264913,1.000053
18.267913,0.999992
18.270914,1.000149
18.273914,1.000019
18.276914,0.999967
18.279914,0.999826
18.282914,1.000014
18.285914,1.000148
18.288914,0.999771
18.291915,1.000017
18.294915,1.000047
18.297915,0.999856
18.300915,0.999882
18.303915,1.000046
18.306915,0.999773
18.309915,1.000070
18.312916,0.999821
18.315916,1.000213
18.318916,1.000468
18.321916,0.999828
18.324916,1.000107
18.327916,0.999855
18.330917,1.000208
18.333917,0.999747
18.336917,1.000096
18.339917,0.999825
18.342917,0.999959
18.345917,0.999794
18.348917,1.000164
18.351918,0.999833
18.354918,1.000110
18.357918,0.999931
18.360918,0.999977
18.363918,1.000030
18.366918,0.999848
18.369918,1.000042
18.372919,1.000306
18.375919,0.999844
18.378919,1.000234
18.381919,1.000300
18.384919,0.999837
18.387919,0.999709
18.390920,1.000060
18.393920,0.999891
18.396920,1.000374
18.399920,1.000007
18.402920,0.999840
18.405920,0.999771
18.408920,1.000218
18.411921,0.999886
18.414921,1.000009
18.417921,1.000191
18.420921,0.999903
18.423921,0.999991
18.426921,0.999997
18.429921,1.000137
18.432922,1.000118
18.435922,0.999956
18.438922,1.000013
18.441922,0.999926
18.444922,0.999704
18.447922,1.000052
18.450923,1.000378
18.453923,0.999823
18.456923,0.999845
18.459923,0.999826
18.462923,1.000145
18.465923,0.997090
18.468923,0.996968
18.471924,0.996816
18.474924,0.997018
18.477924,0.996687
18.480924,0.997029
18.483924,0.997174
18.486924,0.996750
18.489924,0.996693
18.492925,0.997316
18.495925,0.996878
18.498925,0.997227
18.501925,0.996969
18.504925,0.996968
18.507925,0.997088
18.510926,0.996823
18.513926,0.997026
18.516926,0.996924
18.519926,0.996736
18.522926,0.997067
18.525926,0.996947
18.528926,0.996969
18.531927,0.996758
18.534927,0.997318
18.537927,0.997175
18.540927,0.997193
18.543927,0.996939
18.546927,0.996654
18.549927,0.997391
18.552928,0.996988
18.555928,0.996850
18.558928,0.997083
18.561928,0.997233
18.564928,0.996995
18.567928,0.997256
18.570929,0.997217
18.573929,0.996785
18.576929,0.996865
18.579929,0.997192
18.582929,0.996457
18.585929,0.996970
18.588929,0.999714
18.591930,0.999905
18.594930,0.999940
18.597930,0.999928
18.600930,0.999890
18.603930,0.999781
18.606930,1.000458
18.609930,1.000373
18.612931,0.999768
18.615931,1.000316
18.618931,0.999920
18.621931,1.000026
18.624931,0.999987
18.627931,0.999868
18.630932,1.000197
18.633932,1.000025
18.636932,0.999905
18.639932,0.999739
18.642932,0.999821
18.645932,0.999672
18.648932,1.000002
18.651933,0.999761
18.654933,0.999947
18.657933,1.000274
18.660933,1.000240
18.663933,0.999994
18.666933,0.999983
18.669933,1.000376
18.672934,1.000104
18.675934,0.999934
18.678934,0.999715
18.681934,1.000079
18.684934,1.000166
18.687934,0.999874
18.690935,1.000058
18.693935,0.999927
18.696935,0.999963
18.699935,0.999502
18.702935,0.999956
18.705935,1.000194
18.708935,0.999874
18.711936,1.000011
18.714936,0.999849
18.717936,1.000072
18.720936,0.999957
18.723936,0.999812
18.726936,1.000267
18.729936,1.000186
18.732937,0.999879
18.735937,1.000100
18.738937,1.000107
18.741937,1.000128
18.744937,0.999661
18.747937,1.000201
18.750938,0.999886
18.753938,0.999928
18.756938,1.000528
18.759938,1.000060
18.762938,0.999923
18.765938,0.999559
18.768938,1.000278
18.771939,0.999731
18.774939,0.999799
18.777939,0.999934
18.780939,1.000283
18.783939,1.000155
18.786939,0.999968
18.789939,1.000062
18.792940,0.999880
18.795940,1.000028
18.798940,1.000015
18.801940,1.000194
18.804940,1.000193
18.807940,1.000099
18.810941,0.999928
18.813941,1.000148
18.816941,0.999982
18.819941,0.999784
18.822941,0.999919
18.825941,1.000017
18.828941,1.000182
18.831942,0.999963
18.834942,0.999758
18.837942,1.000011
18.840942,1.000023
18.843942,1.000037
18.846942,1.000184
18.849942,1.000204
18.852943,0.999881
18.855943,0.999877
18.858943,0.999792
18.861943,1.000140
18.864943,1.000290
18.867943,0.996437
18.870944,0.996452
18.873944,0.996793
18.876944,0.996601
18.879944,0.996587
18.882944,0.999762
18.885944,1.000136
18.888944,0.999814
18.891945,0.999773
18.894945,0.999931
18.897945,0.999883
18.900945,0.999956
18.903945,0.999712
18.906945,1.000192
18.909945,1.000226
18.912946,0.999611
18.915946,1.000196
18.918946,0.999838
18.921946,1.000171
18.924946,0.999986
18.927946,1.000006
18.930947,0.999963
18.933947,1.000242
18.936947,0.999752
18.939947,1.000122
18.942947,1.000220
18.945947,1.000143
18.948947,1.000465
18.951948,0.999894
18.954948,1.000191
18.957948,0.999979
18.960948,1.000247
18.963948,0.999998
18.966948,0.999922
18.969948,1.000261
18.972949,0.999902
18.975949,0.999717
18.978949,0.999897
18.981949,1.000124
18.984949,1.000278
18.987949,1.000022
18.990950,1.000264
18.993950,0.999728
18.996950,0.999911
18.999950,0.999942
19.002950,0.999977
